ID,Offboarding,Onboarding,Time,Zone,x_pos,y_pos
1070,False,True,1652100127,818,58.0,6
1073,False,True,1652100127,843,60.0,3
1075,False,True,1652100127,780,55.0,10
1076,False,True,1652100127,473,33.0,11
1077,False,True,1652100127,745,53.0,3
1080,False,True,1652100127,274,19.0,8
1082,False,True,1652100127,570,40.0,10
1083,False,True,1652100127,501,35.0,11
1085,False,True,1652100127,246,17.0,8
1088,False,True,1652100127,488,34.0,12
1089,False,True,1652100127,719,51.0,5
1090,False,True,1652100127,842,60.0,2
1091,False,True,1652100127,235,16.0,11
1092,False,True,1652100127,764,54.0,8
1093,False,True,1652100127,473,33.0,11
1094,False,True,1652100127,220,15.0,10
1096,False,True,1652100127,845,60.0,5
1101,False,True,1652100127,819,58.0,7
1102,False,True,1652100127,843,60.0,3
1103,False,True,1652100127,207,14.0,11
1105,False,True,1652100127,818,58.0,6
1106,False,True,1652100127,317,22.0,9
1108,False,True,1652100127,177,12.0,9
1109,False,True,1652100127,332,23.0,10
1110,False,True,1652100127,192,13.0,10
1112,False,True,1652100127,208,14.0,12
1115,False,True,1652100127,841,60.0,1
1117,False,True,1652100127,690,49.0,4
1122,False,True,1652100127,800,57.0,2
1123,False,True,1652100127,814,58.0,2
1124,False,True,1652100127,178,12.0,10
1125,False,True,1652100127,774,55.0,4
1126,False,True,1652100127,334,23.0,12
1127,False,True,1652100127,842,60.0,2
1131,False,True,1652100127,194,13.0,12
1133,False,True,1652100127,260,18.0,8
1134,False,True,1652100127,749,53.0,7
1136,False,True,1652100127,773,55.0,3
1138,False,True,1652100127,313,22.0,5
1140,False,True,1652100127,689,49.0,3
1141,False,True,1652100127,619,44.0,3
1142,False,True,1652100127,423,30.0,3
1143,False,True,1652100127,311,22.0,3
1144,False,True,1652100127,590,42.0,2
1145,False,True,1652100127,193,13.0,11
1146,False,True,1652100127,299,21.0,5
1147,False,True,1652100127,291,20.0,11
1149,False,True,1652100127,368,26.0,4
1150,False,True,1652100127,634,45.0,4
1151,False,True,1652100127,340,24.0,4
1152,False,True,1652100127,534,38.0,2
1153,False,True,1652100127,339,24.0,3
1155,False,True,1652100127,534,38.0,2
1158,False,True,1652100127,176,12.0,8
1159,False,True,1652100127,290,20.0,10
1160,False,True,1652100127,110,7.0,12
1161,False,True,1652100127,367,26.0,3
1162,False,True,1652100127,410,29.0,4
1163,False,True,1652100127,166,11.0,12
1165,False,True,1652100127,353,25.0,3
1166,False,True,1652100127,68,4.0,12
1167,False,True,1652100127,297,21.0,3
1168,False,True,1652100127,82,5.0,12
1169,False,True,1652100127,631,45.0,1
1170,False,True,1652100127,250,17.0,12
1171,False,True,1652100127,179,12.0,11
1172,False,True,1652100127,311,22.0,3
1173,False,True,1652100127,67,4.0,11
1174,False,True,1652100127,80,5.0,10
1175,False,True,1652100127,221,15.0,11
1177,False,True,1652100127,95,6.0,11
1179,False,True,1652100127,299,21.0,5
1181,False,True,1652100127,437,31.0,3
1183,False,True,1652100127,44,3.0,2
1184,False,True,1652100127,124,8.0,12
1185,False,True,1652100127,258,18.0,6
1186,False,True,1652100127,285,20.0,5
1187,False,True,1652100127,137,9.0,11
1188,False,True,1652100127,191,13.0,9
1189,False,True,1652100127,90,6.0,6
1191,False,True,1652100127,40,2.0,12
1193,False,True,1652100127,211,15.0,1
1195,False,True,1652100127,272,19.0,6
1197,False,True,1652100127,229,16.0,5
1199,False,True,1652100127,270,19.0,4
1203,False,True,1652100127,170,12.0,2
1206,False,True,1652100127,325,23.0,3
1208,False,True,1652100127,159,11.0,5
1211,False,True,1652100127,105,7.0,7
1212,False,True,1652100127,88,6.0,4
1213,False,True,1652100127,117,8.0,5
1216,False,True,1652100127,102,7.0,4
1217,False,True,1652100127,54,3.0,12
1218,False,True,1652100127,113,8.0,1
1220,False,True,1652100127,52,3.0,10
1221,False,True,1652100127,101,7.0,3
1223,False,True,1652100127,11,0.0,11
1224,False,True,1652100127,51,3.0,9
1225,False,True,1652100127,37,2.0,9
1226,False,True,1652100127,157,11.0,3
1228,False,True,1652100127,129,9.0,3
1229,False,True,1652100127,102,7.0,4
1232,False,True,1652100127,64,4.0,8
1233,False,True,1652100127,38,2.0,10
1235,False,True,1652100127,10,0.0,10
1238,False,True,1652100127,51,3.0,9
1239,False,True,1652100127,73,5.0,3
1240,False,True,1652100127,66,4.0,10
1242,False,True,1652100127,37,2.0,9
1243,False,True,1652100127,24,1.0,10
1244,False,True,1652100127,44,3.0,2
1246,False,True,1652100127,60,4.0,4
1247,False,True,1652100127,60,4.0,4
1248,False,True,1652100127,8,0.0,8
1249,False,True,1652100127,46,3.0,4
1251,False,True,1652100127,21,1.0,7
1252,False,True,1652100127,19,1.0,5
1253,False,True,1652100127,7,0.0,7
1254,False,True,1652100127,5,0.0,5
1084,True,False,1652100128,368,26.0,4
1129,True,False,1652100128,805,57.0,7
1135,True,False,1652100128,78,5.0,8
1194,True,False,1652100128,93,6.0,9
1200,True,False,1652100128,9,0.0,9
1201,True,False,1652100128,138,9.0,12
1205,True,False,1652100128,275,19.0,9
1222,True,False,1652100128,176,12.0,8
1230,True,False,1652100128,262,18.0,10
1241,True,False,1652100128,361,25.0,11
1245,True,False,1652100128,194,13.0,12
1250,True,False,1652100128,404,28.0,12
1016,False,True,1652100128,683,48.0,11
1017,False,True,1652100128,443,31.0,9
1019,False,True,1652100128,804,57.0,6
1024,False,True,1652100128,842,60.0,2
1030,False,True,1652100128,737,52.0,9
1032,False,True,1652100128,805,57.0,7
1033,False,True,1652100128,848,60.0,8
1037,False,True,1652100128,763,54.0,7
1038,False,True,1652100128,805,57.0,7
1040,False,True,1652100128,817,58.0,5
1043,False,True,1652100128,813,58.0,1
1044,False,True,1652100128,790,56.0,6
1046,False,True,1652100128,827,59.0,1
1048,False,True,1652100128,780,55.0,10
1049,False,True,1652100128,276,19.0,10
1052,False,True,1652100128,842,60.0,2
1053,False,True,1652100128,725,51.0,11
1054,False,True,1652100128,388,27.0,10
1057,False,True,1652100128,550,39.0,4
1060,False,True,1652100128,828,59.0,2
1061,False,True,1652100128,753,53.0,11
1065,False,True,1652100128,844,60.0,4
1067,False,True,1652100128,655,46.0,11
1068,False,True,1652100128,528,37.0,10
1069,False,True,1652100128,359,25.0,9
1070,False,True,1652100128,818,58.0,6
1073,False,True,1652100128,843,60.0,3
1075,False,True,1652100128,794,56.0,10
1076,False,True,1652100128,473,33.0,11
1077,False,True,1652100128,745,53.0,3
1080,False,True,1652100128,289,20.0,9
1082,False,True,1652100128,556,39.0,10
1083,False,True,1652100128,500,35.0,10
1085,False,True,1652100128,233,16.0,9
1088,False,True,1652100128,502,35.0,12
1089,False,True,1652100128,719,51.0,5
1090,False,True,1652100128,842,60.0,2
1091,False,True,1652100128,235,16.0,11
1092,False,True,1652100128,764,54.0,8
1093,False,True,1652100128,473,33.0,11
1094,False,True,1652100128,220,15.0,10
1096,False,True,1652100128,845,60.0,5
1101,False,True,1652100128,819,58.0,7
1102,False,True,1652100128,843,60.0,3
1103,False,True,1652100128,207,14.0,11
1105,False,True,1652100128,818,58.0,6
1106,False,True,1652100128,317,22.0,9
1108,False,True,1652100128,177,12.0,9
1109,False,True,1652100128,332,23.0,10
1110,False,True,1652100128,192,13.0,10
1112,False,True,1652100128,208,14.0,12
1115,False,True,1652100128,841,60.0,1
1117,False,True,1652100128,690,49.0,4
1122,False,True,1652100128,800,57.0,2
1123,False,True,1652100128,814,58.0,2
1124,False,True,1652100128,178,12.0,10
1125,False,True,1652100128,788,56.0,4
1126,False,True,1652100128,348,24.0,12
1127,False,True,1652100128,842,60.0,2
1131,False,True,1652100128,193,13.0,11
1133,False,True,1652100128,260,18.0,8
1134,False,True,1652100128,749,53.0,7
1136,False,True,1652100128,787,56.0,3
1138,False,True,1652100128,313,22.0,5
1140,False,True,1652100128,717,51.0,3
1141,False,True,1652100128,633,45.0,3
1142,False,True,1652100128,437,31.0,3
1143,False,True,1652100128,311,22.0,3
1144,False,True,1652100128,604,43.0,2
1145,False,True,1652100128,193,13.0,11
1146,False,True,1652100128,299,21.0,5
1147,False,True,1652100128,319,22.0,11
1149,False,True,1652100128,368,26.0,4
1150,False,True,1652100128,634,45.0,4
1151,False,True,1652100128,340,24.0,4
1152,False,True,1652100128,548,39.0,2
1153,False,True,1652100128,353,25.0,3
1155,False,True,1652100128,534,38.0,2
1158,False,True,1652100128,176,12.0,8
1159,False,True,1652100128,290,20.0,10
1160,False,True,1652100128,110,7.0,12
1161,False,True,1652100128,381,27.0,3
1162,False,True,1652100128,410,29.0,4
1163,False,True,1652100128,166,11.0,12
1165,False,True,1652100128,367,26.0,3
1166,False,True,1652100128,68,4.0,12
1167,False,True,1652100128,311,22.0,3
1168,False,True,1652100128,68,4.0,12
1169,False,True,1652100128,631,45.0,1
1170,False,True,1652100128,264,18.0,12
1171,False,True,1652100128,179,12.0,11
1172,False,True,1652100128,324,23.0,2
1173,False,True,1652100128,67,4.0,11
1174,False,True,1652100128,80,5.0,10
1175,False,True,1652100128,235,16.0,11
1177,False,True,1652100128,95,6.0,11
1179,False,True,1652100128,299,21.0,5
1181,False,True,1652100128,437,31.0,3
1183,False,True,1652100128,58,4.0,2
1184,False,True,1652100128,124,8.0,12
1185,False,True,1652100128,258,18.0,6
1186,False,True,1652100128,285,20.0,5
1187,False,True,1652100128,137,9.0,11
1188,False,True,1652100128,191,13.0,9
1189,False,True,1652100128,90,6.0,6
1191,False,True,1652100128,25,1.0,11
1193,False,True,1652100128,239,17.0,1
1195,False,True,1652100128,272,19.0,6
1197,False,True,1652100128,243,17.0,5
1199,False,True,1652100128,270,19.0,4
1203,False,True,1652100128,170,12.0,2
1206,False,True,1652100128,338,24.0,2
1208,False,True,1652100128,173,12.0,5
1211,False,True,1652100128,106,7.0,8
1212,False,True,1652100128,88,6.0,4
1213,False,True,1652100128,117,8.0,5
1216,False,True,1652100128,116,8.0,4
